(base) % python dtree.py satellite_training.txt satellite_test.txt optimized
Object Index = 0, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1379, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1380, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1381, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1382, Result = 4, True Class = 1, Accuracy = 0
Object Index = 1383, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1384, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1385, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1386, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1387, Result = 7, True Class = 4, Accuracy = 0
Object Index = 1388, Result = 7, True Class = 5, Accuracy = 0
Object Index = 1389, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1390, Result = 7, True Class = 3, Accuracy = 0
Object Index = 1391, Result = 5, True Class = 1, Accuracy = 0
Object Index = 1392, Result = 5, True Class = 1, Accuracy = 0
Object Index = 1393, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1394, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1395, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1396, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1397, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1398, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1399, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1400, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1401, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1402, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1403, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1404, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1405, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1406, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1407, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1408, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1409, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1410, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1411, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1412, Result = 3, True Class = 7, Accuracy = 0
Object Index = 1413, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1414, Result = 4, True Class = 3, Accuracy = 0
Object Index = 1415, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1416, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1417, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1418, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1419, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1420, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1421, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1422, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1423, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1424, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1425, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1426, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1427, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1428, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1429, Result = 7, True Class = 4, Accuracy = 0
Object Index = 1430, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1431, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1432, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1433, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1434, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1435, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1436, Result = 7, True Class = 5, Accuracy = 0
Object Index = 1437, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1438, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1439, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1440, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1441, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1442, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1443, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1444, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1445, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1446, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1447, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1448, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1449, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1450, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1451, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1452, Result = 7, True Class = 4, Accuracy = 0
Object Index = 1453, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1454, Result = 4, True Class = 7, Accuracy = 0
Object Index = 1455, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1456, Result = 4, True Class = 7, Accuracy = 0
Object Index = 1457, Result = 7, True Class = 5, Accuracy = 0
Object Index = 1458, Result = 4, True Class = 7, Accuracy = 0
Object Index = 1459, Result = 4, True Class = 7, Accuracy = 0
Object Index = 1460, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1461, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1462, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1463, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1464, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1465, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1466, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1467, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1468, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1469, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1470, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1471, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1472, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1473, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1474, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1475, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1476, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1477, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1478, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1479, Result = 3, True Class = 7, Accuracy = 0
Object Index = 1480, Result = 3, True Class = 7, Accuracy = 0
Object Index = 1481, Result = 3, True Class = 7, Accuracy = 0
Object Index = 1482, Result = 5, True Class = 7, Accuracy = 0
Object Index = 1483, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1484, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1485, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1486, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1487, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1488, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1489, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1490, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1491, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1492, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1493, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1494, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1495, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1496, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1497, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1498, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1499, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1500, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1501, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1502, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1503, Result = 3, True Class = 7, Accuracy = 0
Object Index = 1504, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1505, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1506, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1507, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1508, Result = 1, True Class = 3, Accuracy = 0
Object Index = 1509, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1510, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1511, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1512, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1513, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1514, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1515, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1516, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1517, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1518, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1519, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1520, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1521, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1522, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1523, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1524, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1525, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1526, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1527, Result = 1, True Class = 7, Accuracy = 0
Object Index = 1528, Result = 1, True Class = 7, Accuracy = 0
Object Index = 1529, Result = 4, True Class = 7, Accuracy = 0
Object Index = 1530, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1531, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1532, Result = 1, True Class = 3, Accuracy = 0
Object Index = 1533, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1534, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1535, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1536, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1537, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1538, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1539, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1540, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1541, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1542, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1543, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1544, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1545, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1546, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1547, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1548, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1549, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1550, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1551, Result = 5, True Class = 7, Accuracy = 0
Object Index = 1552, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1553, Result = 3, True Class = 7, Accuracy = 0
Object Index = 1554, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1555, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1556, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1557, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1558, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1559, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1560, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1561, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1562, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1563, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1564, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1565, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1566, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1567, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1568, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1569, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1570, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1571, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1572, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1573, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1574, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1575, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1576, Result = 4, True Class = 3, Accuracy = 0
Object Index = 1577, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1578, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1579, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1580, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1581, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1582, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1583, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1584, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1585, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1586, Result = 5, True Class = 1, Accuracy = 0
Object Index = 1587, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1588, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1589, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1590, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1591, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1592, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1593, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1594, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1595, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1596, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1597, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1598, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1599, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1600, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1601, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1602, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1603, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1604, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1605, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1606, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1607, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1608, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1609, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1610, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1611, Result = 1, True Class = 3, Accuracy = 0
Object Index = 1612, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1613, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1614, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1615, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1616, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1617, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1618, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1619, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1620, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1621, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1622, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1623, Result = 5, True Class = 2, Accuracy = 0
Object Index = 1624, Result = 5, True Class = 1, Accuracy = 0
Object Index = 1625, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1626, Result = 5, True Class = 7, Accuracy = 0
Object Index = 1627, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1628, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1629, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1630, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1631, Result = 4, True Class = 3, Accuracy = 0
Object Index = 1632, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1633, Result = 5, True Class = 7, Accuracy = 0
Object Index = 1634, Result = 5, True Class = 7, Accuracy = 0
Object Index = 1635, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1636, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1637, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1638, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1639, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1640, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1641, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1642, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1643, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1644, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1645, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1646, Result = 5, True Class = 1, Accuracy = 0
Object Index = 1647, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1648, Result = 1, True Class = 5, Accuracy = 0
Object Index = 1649, Result = 4, True Class = 5, Accuracy = 0
Object Index = 1650, Result = 3, True Class = 5, Accuracy = 0
Object Index = 1651, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1652, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1653, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1654, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1655, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1656, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1657, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1658, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1659, Result = 5, True Class = 1, Accuracy = 0
Object Index = 1660, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1661, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1662, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1663, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1664, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1665, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1666, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1667, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1668, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1669, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1670, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1671, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1672, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1673, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1674, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1675, Result = 1, True Class = 5, Accuracy = 0
Object Index = 1676, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1677, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1678, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1679, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1680, Result = 4, True Class = 3, Accuracy = 0
Object Index = 1681, Result = 4, True Class = 3, Accuracy = 0
Object Index = 1682, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1683, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1684, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1685, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1686, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1687, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1688, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1689, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1690, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1691, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1692, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1693, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1694, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1695, Result = 1, True Class = 5, Accuracy = 0
Object Index = 1696, Result = 1, True Class = 5, Accuracy = 0
Object Index = 1697, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1698, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1699, Result = 4, True Class = 3, Accuracy = 0
Object Index = 1700, Result = 4, True Class = 3, Accuracy = 0
Object Index = 1701, Result = 4, True Class = 3, Accuracy = 0
Object Index = 1702, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1703, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1704, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1705, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1706, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1707, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1708, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1709, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1710, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1711, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1712, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1713, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1714, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1715, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1716, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1717, Result = 4, True Class = 3, Accuracy = 0
Object Index = 1718, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1719, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1720, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1721, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1722, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1723, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1724, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1725, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1726, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1727, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1728, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1729, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1730, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1731, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1732, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1733, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1734, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1735, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1736, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1737, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1738, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1739, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1740, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1741, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1742, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1743, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1744, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1745, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1746, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1747, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1748, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1749, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1750, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1751, Result = 4, True Class = 5, Accuracy = 0
Object Index = 1752, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1753, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1754, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1755, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1756, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1757, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1758, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1759, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1760, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1761, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1762, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1763, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1764, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1765, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1766, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1767, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1768, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1769, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1770, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1771, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1772, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1773, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1774, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1775, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1776, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1777, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1778, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1779, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1780, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1781, Result = 1, True Class = 5, Accuracy = 0
Object Index = 1782, Result = 5, True Class = 7, Accuracy = 0
Object Index = 1783, Result = 4, True Class = 3, Accuracy = 0
Object Index = 1784, Result = 4, True Class = 3, Accuracy = 0
Object Index = 1785, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1786, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1787, Result = 4, True Class = 3, Accuracy = 0
Object Index = 1788, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1789, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1790, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1791, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1792, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1793, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1794, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1795, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1796, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1797, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1798, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1799, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1800, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1801, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1802, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1803, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1804, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1805, Result = 2, True Class = 5, Accuracy = 0
Object Index = 1806, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1807, Result = 2, True Class = 5, Accuracy = 0
Object Index = 1808, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1809, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1810, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1811, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1812, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1813, Result = 4, True Class = 3, Accuracy = 0
Object Index = 1814, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1815, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1816, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1817, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1818, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1819, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1820, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1821, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1822, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1823, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1824, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1825, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1826, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1827, Result = 1, True Class = 1, Accuracy = 1
